"datum","PTE","periode_van","periode_tm","indicatie noodvermogen op","indicatie noodvermogen af","opregelen","Afregelen","prikkelcomponent","Afnemen","invoeden","regeltoestand"
"08-04-2024","21","05:00","05:15","","","","60,14","0","60,14","60,14","-1"
"08-04-2024","22","05:15","05:30","","","","47,69","0","47,69","47,69","-1"
"08-04-2024","23","05:30","05:45","","","","50,98","0","50,98","50,98","-1"
"08-04-2024","24","05:45","06:00","","","","43,59","0","43,59","43,59","-1"
"08-04-2024","25","06:00","06:15","","","","43,59","0","43,59","43,59","-1"
"08-04-2024","26","06:15","06:30","","","","61,69","0","61,69","61,69","-1"
"08-04-2024","27","06:30","06:45","","","","62,01","0","62,01","62,01","-1"
"08-04-2024","28","06:45","07:00","","","","62,69","0","62,69","62,69","-1"
"08-04-2024","29","07:00","07:15","","","","57,73","0","57,73","57,73","-1"
"08-04-2024","30","07:15","07:30","","","79,49","","0","79,49","79,49","1"
"08-04-2024","31","07:30","07:45","","","93,1","","0","93,1","93,1","1"
"08-04-2024","32","07:45","08:00","","","77,47","","0","77,47","77,47","1"
"08-04-2024","33","08:00","08:15","","","","","0","69,31","69,31","0"
"08-04-2024","34","08:15","08:30","","","","","0","69,31","69,31","0"
"08-04-2024","35","08:30","08:45","","","93","","0","93","93","1"
"08-04-2024","36","08:45","09:00","","","86,36","","0","86,36","86,36","1"
"08-04-2024","37","09:00","09:15","","","87,2","","0","87,2","87,2","1"
"08-04-2024","38","09:15","09:30","","","93,3","","0","93,3","93,3","1"
"08-04-2024","39","09:30","09:45","","","84,41","60,99","0","84,41","60,99","2"
"08-04-2024","40","09:45","10:00","","","","29,52","0","29,52","29,52","-1"
"08-04-2024","41","10:00","10:15","","","","7,52","0","7,52","7,52","-1"
"08-04-2024","42","10:15","10:30","","","","-10","0","-10","-10","-1"
"08-04-2024","43","10:30","10:45","","","","-98","0","-98","-98","-1"
"08-04-2024","44","10:45","11:00","","","","-56","0","-56","-56","-1"
"08-04-2024","45","11:00","11:15","","","","-54","0","-54","-54","-1"
"08-04-2024","46","11:15","11:30","","","","43,99","0","43,99","43,99","-1"
"08-04-2024","47","11:30","11:45","","","","19,52","0","19,52","19,52","-1"
"08-04-2024","48","11:45","12:00","","","","41,96","0","41,96","41,96","-1"
"08-04-2024","49","12:00","12:15","","","","63,52","0","63,52","63,52","-1"
"08-04-2024","50","12:15","12:30","","","65,94","","0","65,94","65,94","1"
"08-04-2024","51","12:30","12:45","","","600","","0","600","600","1"
"08-04-2024","52","12:45","13:00","","","1822,2","","0","1822,2","1822,2","1"
"08-04-2024","53","13:00","13:15","","","66","47,87","0","66","47,87","2"
"08-04-2024","54","13:15","13:30","","","109,72","47,87","0","109,72","109,72","1"
"08-04-2024","55","13:30","13:45","","","1822,2","","0","1822,2","1822,2","1"
"08-04-2024","56","13:45","14:00","","","1822,2","","0","1822,2","1822,2","1"
"08-04-2024","57","14:00","14:15","","","92,8","","0","92,8","92,8","1"
"08-04-2024","58","14:15","14:30","","","227,89","","0","227,89","227,89","1"
"08-04-2024","59","14:30","14:45","","","102,6","","0","102,6","102,6","1"
"08-04-2024","60","14:45","15:00","","","92,9","","0","92,9","92,9","1"
"08-04-2024","61","15:00","15:15","","","102,6","","0","102,6","102,6","1"
"08-04-2024","62","15:15","15:30","","","66,15","","0","66,15","66,15","1"
"08-04-2024","63","15:30","15:45","","","61,84","","0","61,84","61,84","1"
"08-04-2024","64","15:45","16:00","","","","-149,68","0","-149,68","-149,68","-1"
"08-04-2024","65","16:00","16:15","","","","-10","0","-10","-10","-1"
"08-04-2024","66","16:15","16:30","","","","-40","0","-40","-40","-1"
"08-04-2024","67","16:30","16:45","","","","-54","0","-54","-54","-1"
"08-04-2024","68","16:45","17:00","","","","-1000","0","-1000","-1000","-1"
"08-04-2024","69","17:00","17:15","","","","-54","0","-54","-54","-1"
"08-04-2024","70","17:15","17:30","","","","-90,32","0","-90,32","-90,32","-1"
"08-04-2024","71","17:30","17:45","","","","-40","0","-40","-40","-1"
"08-04-2024","72","17:45","18:00","","","","-54","0","-54","-54","-1"
"08-04-2024","73","18:00","18:15","","","","26,71","0","26,71","26,71","-1"
"08-04-2024","74","18:15","18:30","","","","46,33","0","46,33","46,33","-1"
"08-04-2024","75","18:30","18:45","","","","49,43","0","49,43","49,43","-1"
"08-04-2024","76","18:45","19:00","","","93,2","","0","93,2","93,2","1"
"08-04-2024","77","19:00","19:15","","","93","-10","0","93","-10","2"
"08-04-2024","78","19:15","19:30","","","","61,06","0","61,06","61,06","-1"
"08-04-2024","79","19:30","19:45","","","","","0","70,08","70,08","0"
"08-04-2024","80","19:45","20:00","","","80,2","","0","80,2","80,2","1"
"08-04-2024","81","20:00","20:15","","","87,77","","0","87,77","87,77","1"
"08-04-2024","82","20:15","20:30","","","93,1","","0","93,1","93,1","1"
"08-04-2024","83","20:30","20:45","","","76,27","","0","76,27","76,27","1"
"08-04-2024","84","20:45","21:00","","","","","0","69,9","69,9","0"
"08-04-2024","85","21:00","21:15","","","68,83","","0","68,83","68,83","1"
"08-04-2024","86","21:15","21:30","","","","46,33","0","46,33","46,33","-1"
"08-04-2024","87","21:30","21:45","","","","48,52","0","48,52","48,52","-1"
"08-04-2024","88","21:45","22:00","","","","61,69","0","61,69","61,69","-1"
"08-04-2024","89","22:00","22:15","","","","43,96","0","43,96","43,96","-1"
"08-04-2024","90","22:15","22:30","","","","20,52","0","20,52","20,52","-1"
"08-04-2024","91","22:30","22:45","","","","-89,06","0","-89,06","-89,06","-1"
"08-04-2024","92","22:45","23:00","","","","-106,73","0","-106,73","-106,73","-1"
"08-04-2024","93","23:00","23:15","","","","6,33","0","6,33","6,33","-1"
"08-04-2024","94","23:15","23:30","","","","66,52","0","66,52","66,52","-1"
"08-04-2024","95","23:30","23:45","","","","","0","65,98","65,98","0"
"08-04-2024","96","23:45","00:00","","","","22,52","0","22,52","22,52","-1"
"09-04-2024","1","00:00","00:15","","","","-145,15","0","-145,15","-145,15","-1"
"09-04-2024","2","00:15","00:30","","","","-32,05","0","-32,05","-32,05","-1"
"09-04-2024","3","00:30","00:45","","","67,9","-32","0","67,9","67,9","1"
"09-04-2024","4","00:45","01:00","","","76,67","","0","76,67","76,67","1"
"09-04-2024","5","01:00","01:15","","","1822,2","","0","1822,2","1822,2","1"
"09-04-2024","6","01:15","01:30","","","1822,2","","0","1822,2","1822,2","1"
"09-04-2024","7","01:30","01:45","","","64,9","","0","64,9","64,9","1"
"09-04-2024","8","01:45","02:00","","","","-68,96","0","-68,96","-68,96","-1"
"09-04-2024","9","02:00","02:15","","","","","0","52,34","52,34","0"
"09-04-2024","10","02:15","02:30","","","","41,96","0","41,96","41,96","-1"
"09-04-2024","11","02:30","02:45","","","","41,96","0","41,96","41,96","-1"
"09-04-2024","12","02:45","03:00","","","","-31,3","0","-31,3","-31,3","-1"
"09-04-2024","13","03:00","03:15","","","","41,96","0","41,96","41,96","-1"
"09-04-2024","14","03:15","03:30","","","","41,96","0","41,96","41,96","-1"
"09-04-2024","15","03:30","03:45","","","","37,9","0","37,9","37,9","-1"
"09-04-2024","16","03:45","04:00","","","","-135,07","0","-135,07","-135,07","-1"
"09-04-2024","17","04:00","04:15","","","","-6,9","0","-6,9","-6,9","-1"
"09-04-2024","18","04:15","04:30","","","","41,96","0","41,96","41,96","-1"
"09-04-2024","19","04:30","04:45","","","","","0","52,08","52,08","0"
"09-04-2024","20","04:45","05:00","","","","","0","53,2","53,2","0"
"09-04-2024","21","05:00","05:15","","","","-40","0","-40","-40","-1"
"09-04-2024","22","05:15","05:30","","","","-36","0","-36","-36","-1"
"09-04-2024","23","05:30","05:45","","","1822,2","","0","1822,2","1822,2","1"
"09-04-2024","24","05:45","06:00","","","1822,2","-122,46","0","1822,2","-122,46","2"
"09-04-2024","25","06:00","06:15","","","","-85,67","0","-85,67","-85,67","-1"
"09-04-2024","26","06:15","06:30","","","75,4","-38","0","75,4","-38","2"
"09-04-2024","27","06:30","06:45","","","78,4","","0","78,4","78,4","1"
"09-04-2024","28","06:45","07:00","","","","-10","0","-10","-10","-1"
"09-04-2024","29","07:00","07:15","","","77,7","-28,9","0","77,7","-28,9","2"
"09-04-2024","30","07:15","07:30","","","78,4","-6,9","0","-6,9","-6,9","-1"
"09-04-2024","31","07:30","07:45","","","93,3","-6,9","0","93,3","-6,9","2"
"09-04-2024","32","07:45","08:00","","","93,2","","0","93,2","93,2","1"
"09-04-2024","33","08:00","08:15","","","","","0","55,64","55,64","0"
"09-04-2024","34","08:15","08:30","","","","-5,59","0","-5,59","-5,59","-1"
"09-04-2024","35","08:30","08:45","","","","-10","0","-10","-10","-1"
"09-04-2024","36","08:45","09:00","","","","-10","0","-10","-10","-1"
"09-04-2024","37","09:00","09:15","","","","44,2","0","44,2","44,2","-1"
"09-04-2024","38","09:15","09:30","","","83,33","","0","83,33","83,33","1"
"09-04-2024","39","09:30","09:45","","","83,33","-48","0","-48","-48","-1"
"09-04-2024","40","09:45","10:00","","","","-101,7","0","-101,7","-101,7","-1"
"09-04-2024","41","10:00","10:15","","","","-40","0","-40","-40","-1"
"09-04-2024","42","10:15","10:30","","","","-4,09","0","-4,09","-4,09","-1"
"09-04-2024","43","10:30","10:45","","","","-5,59","0","-5,59","-5,59","-1"
"09-04-2024","44","10:45","11:00","","","","37,82","0","37,82","37,82","-1"
"09-04-2024","45","11:00","11:15","","","","31,82","0","31,82","31,82","-1"
"09-04-2024","46","11:15","11:30","","","","-98","0","-98","-98","-1"
"09-04-2024","47","11:30","11:45","","","","-54","0","-54","-54","-1"
"09-04-2024","48","11:45","12:00","","","","-174,83","0","-174,83","-174,83","-1"
"09-04-2024","49","12:00","12:15","","","","-54","0","-54","-54","-1"
"09-04-2024","50","12:15","12:30","","","","-26,43","0","-26,43","-26,43","-1"
"09-04-2024","51","12:30","12:45","","","","-40","0","-40","-40","-1"
"09-04-2024","52","12:45","13:00","","","","-6,9","0","-6,9","-6,9","-1"
"09-04-2024","53","13:00","13:15","","","77,89","-6,9","0","77,89","77,89","1"
"09-04-2024","54","13:15","13:30","","","162,89","","0","162,89","162,89","1"
"09-04-2024","55","13:30","13:45","","","111,6","","0","111,6","111,6","1"
"09-04-2024","56","13:45","14:00","","","1822,2","","0","1822,2","1822,2","1"
"09-04-2024","57","14:00","14:15","","","64,35","","0","64,35","64,35","1"
"09-04-2024","58","14:15","14:30","","","93,1","","0","93,1","93,1","1"
"09-04-2024","59","14:30","14:45","","","70,82","","0","70,82","70,82","1"
"09-04-2024","60","14:45","15:00","","","67,89","","0","67,89","67,89","1"
"09-04-2024","61","15:00","15:15","","","58","-54","0","58","-54","2"
"09-04-2024","62","15:15","15:30","","","63,26","37,82","0","63,26","37,82","2"
"09-04-2024","63","15:30","15:45","","","87,89","-54","0","87,89","-54","2"
"09-04-2024","64","15:45","16:00","","","83,82","-6,9","0","83,82","-6,9","2"
"09-04-2024","65","16:00","16:15","","","67,75","-30","0","67,75","-30","2"
"09-04-2024","66","16:15","16:30","","","91,93","","0","91,93","91,93","1"
"09-04-2024","67","16:30","16:45","","","82,89","","0","82,89","82,89","1"
"09-04-2024","68","16:45","17:00","","","72,89","","0","72,89","72,89","1"
"09-04-2024","69","17:00","17:15","","","92,82","-30,77","0","92,82","-30,77","2"
"09-04-2024","70","17:15","17:30","","","77,82","","0","77,82","77,82","1"
"09-04-2024","71","17:30","17:45","","","74,35","","0","74,35","74,35","1"
"09-04-2024","72","17:45","18:00","","","","","0","55,37","55,37","0"
"09-04-2024","73","18:00","18:15","","","","-458,7","0","-458,7","-458,7","-1"
"09-04-2024","74","18:15","18:30","","","83,82","-54","0","83,82","-54","2"
"09-04-2024","75","18:30","18:45","","","83,82","-499,43","0","83,82","-499,43","2"
"09-04-2024","76","18:45","19:00","","","92,82","-501,43","0","92,82","-501,43","2"
"09-04-2024","77","19:00","19:15","","","","-98,8","0","-98,8","-98,8","-1"
"09-04-2024","78","19:15","19:30","","","77,82","-30,77","0","77,82","-30,77","2"
"09-04-2024","79","19:30","19:45","","","79,35","","0","79,35","79,35","1"
"09-04-2024","80","19:45","20:00","","","","","0","56,01","56,01","0"
"09-04-2024","81","20:00","20:15","","","59,49","","0","59,49","59,49","1"
"09-04-2024","82","20:15","20:30","","","58,55","","0","58,55","58,55","1"
"09-04-2024","83","20:30","20:45","","","58,02","","0","58,02","58,02","1"
"09-04-2024","84","20:45","21:00","","","","-40","0","-40","-40","-1"
"09-04-2024","85","21:00","21:15","","","","38,3","0","38,3","38,3","-1"
"09-04-2024","86","21:15","21:30","","","","-26,15","0","-26,15","-26,15","-1"
"09-04-2024","87","21:30","21:45","","","","-10","0","-10","-10","-1"
"09-04-2024","88","21:45","22:00","","","","38,3","0","38,3","38,3","-1"
"09-04-2024","89","22:00","22:15","","","","-10","0","-10","-10","-1"
"09-04-2024","90","22:15","22:30","","","","-38","0","-38","-38","-1"
"09-04-2024","91","22:30","22:45","","","","-10","0","-10","-10","-1"
"09-04-2024","92","22:45","23:00","","","","-30,9","0","-30,9","-30,9","-1"
"09-04-2024","93","23:00","23:15","","","","-10","0","-10","-10","-1"
"09-04-2024","94","23:15","23:30","","","30","-32","0","37,1","-32","2"
"09-04-2024","95","23:30","23:45","","","","-38","0","-38","-38","-1"
"09-04-2024","96","23:45","00:00","","","","-40","0","-40","-40","-1"
"10-04-2024","1","00:00","00:15","","","81,71","67,98","0","81,71","48,99","2"
"10-04-2024","2","00:15","00:30","","","97","","0","97","97","1"
"10-04-2024","3","00:30","00:45","","","69,97","","0","69,97","69,97","1"
"10-04-2024","4","00:45","01:00","","","","64,98","0","64,98","64,98","-1"
"10-04-2024","5","01:00","01:15","","","81,77","","0","81,77","81,77","1"
"10-04-2024","6","01:15","01:30","","","85,73","","0","85,73","85,73","1"
"10-04-2024","7","01:30","01:45","","","81,7","","0","81,7","81,7","1"
"10-04-2024","8","01:45","02:00","","","62,63","","0","62,63","62,63","1"
"10-04-2024","9","02:00","02:15","","","61,73","","0","61,73","61,73","1"
"10-04-2024","10","02:15","02:30","","","63,28","","0","63,28","63,28","1"
"10-04-2024","11","02:30","02:45","","","66,45","","0","66,45","66,45","1"
"10-04-2024","12","02:45","03:00","","","58,97","","0","58,97","58,97","1"
"10-04-2024","13","03:00","03:15","","","","","0","52,49","52,49","0"
"10-04-2024","14","03:15","03:30","","","63,99","","0","63,99","63,99","1"
"10-04-2024","15","03:30","03:45","","","97,2","","0","97,2","97,2","1"
"10-04-2024","16","03:45","04:00","","","97,2","","0","97,2","97,2","1"
"10-04-2024","17","04:00","04:15","","","73,99","","0","73,99","73,99","1"
"10-04-2024","18","04:15","04:30","","","","","0","52,49","52,49","0"
"10-04-2024","19","04:30","04:45","","","81,7","","0","81,7","81,7","1"
"10-04-2024","20","04:45","05:00","","","78,99","","0","78,99","78,99","1"
"10-04-2024","21","05:00","05:15","","","58,97","-29,4","0","58,97","-29,4","2"
"10-04-2024","22","05:15","05:30","","","","36,9","0","36,9","36,9","-1"
"10-04-2024","23","05:30","05:45","","","","64,98","0","64,98","64,98","-1"
"10-04-2024","24","05:45","06:00","","","","","0","52,49","52,49","0"
"10-04-2024","25","06:00","06:15","","","81,7","","0","81,7","81,7","1"
"10-04-2024","26","06:15","06:30","","","81,77","","0","81,77","81,77","1"
"10-04-2024","27","06:30","06:45","","","82,77","","0","82,77","82,77","1"
"10-04-2024","28","06:45","07:00","","","72,97","","0","72,97","72,97","1"
"10-04-2024","29","07:00","07:15","","","60,97","","0","60,97","60,97","1"
"10-04-2024","30","07:15","07:30","","","70,55","","0","70,55","70,55","1"
"10-04-2024","31","07:30","07:45","","","80,09","","0","80,09","80,09","1"
"10-04-2024","32","07:45","08:00","","","81,98","","0","81,98","81,98","1"
"10-04-2024","33","08:00","08:15","","","84,03","","0","84,03","84,03","1"
"10-04-2024","34","08:15","08:30","","","72,97","","0","72,97","72,97","1"
"10-04-2024","35","08:30","08:45","","","","","0","53,35","53,35","0"
"10-04-2024","36","08:45","09:00","","","","-11,23","0","-11,23","-11,23","-1"
"10-04-2024","37","09:00","09:15","","","","-54","0","-54","-54","-1"
"10-04-2024","38","09:15","09:30","","","","-16,9","0","-16,9","-16,9","-1"
"10-04-2024","39","09:30","09:45","","","","27,69","0","27,69","27,69","-1"
"10-04-2024","40","09:45","10:00","","","124,2","","0","124,2","124,2","1"
"10-04-2024","41","10:00","10:15","","","124,2","-9,99","0","-9,99","-9,99","-1"
"10-04-2024","42","10:15","10:30","","","76,93","-9,99","0","76,93","76,93","1"
"10-04-2024","43","10:30","10:45","","","30","","0","30","30","1"
"10-04-2024","44","10:45","11:00","","","","","0","48,99","48,99","0"
"10-04-2024","45","11:00","11:15","","","","","0","48,99","48,99","0"
"10-04-2024","46","11:15","11:30","","","105,97","","0","105,97","105,97","1"
"10-04-2024","47","11:30","11:45","","","30","-37,3","0","48,99","-37,3","2"
"10-04-2024","48","11:45","12:00","","","","-38,34","0","-38,34","-38,34","-1"
"10-04-2024","49","12:00","12:15","","","","-33,84","0","-33,84","-33,84","-1"
"10-04-2024","50","12:15","12:30","","","","-40","0","-40","-40","-1"
"10-04-2024","51","12:30","12:45","","","","-1000","0","-1000","-1000","-1"
"10-04-2024","52","12:45","13:00","","","64,14","-1000","0","64,14","-1000","2"
"10-04-2024","53","13:00","13:15","","","69,11","-1000","0","69,11","69,11","1"
"10-04-2024","54","13:15","13:30","","","30","","0","30","30","1"
"10-04-2024","55","13:30","13:45","","","","-54","0","-54","-54","-1"
"10-04-2024","56","13:45","14:00","","","","-54","0","-54","-54","-1"
"10-04-2024","57","14:00","14:15","","","","-54,27","0","-54,27","-54,27","-1"
"10-04-2024","58","14:15","14:30","","","","-54","0","-54","-54","-1"
"10-04-2024","59","14:30","14:45","","","","-65,73","0","-65,73","-65,73","-1"
"10-04-2024","60","14:45","15:00","","","","-108,44","0","-108,44","-108,44","-1"
"10-04-2024","61","15:00","15:15","","","","-190,5","0","-190,5","-190,5","-1"
"10-04-2024","62","15:15","15:30","","","","-388,57","0","-388,57","-388,57","-1"
"10-04-2024","63","15:30","15:45","","","67,12","-206,88","0","67,12","-206,88","2"
"10-04-2024","64","15:45","16:00","","","37,27","-1000","0","52,49","-1000","2"
"10-04-2024","65","16:00","16:15","","","","-54","0","-54","-54","-1"
"10-04-2024","66","16:15","16:30","","","","-58,93","0","-58,93","-58,93","-1"
"10-04-2024","67","16:30","16:45","","","81,6","-98,53","0","81,6","-98,53","2"
"10-04-2024","68","16:45","17:00","","","81,6","-45,96","0","81,6","-45,96","2"
"10-04-2024","69","17:00","17:15","","","","-54","0","-54","-54","-1"
"10-04-2024","70","17:15","17:30","","","","-40","0","-40","-40","-1"
"10-04-2024","71","17:30","17:45","","","","-54","0","-54","-54","-1"
"10-04-2024","72","17:45","18:00","","","","-10,49","0","-10,49","-10,49","-1"
"10-04-2024","73","18:00","18:15","","","","-14,28","0","-14,28","-14,28","-1"
"10-04-2024","74","18:15","18:30","","","","-13,22","0","-13,22","-13,22","-1"
"10-04-2024","75","18:30","18:45","","","","64,98","0","64,98","64,98","-1"
"10-04-2024","76","18:45","19:00","","","","38,9","0","38,9","38,9","-1"
"10-04-2024","77","19:00","19:15","","","96,8","20,69","0","96,8","20,69","2"
"10-04-2024","78","19:15","19:30","","","107,7","","0","107,7","107,7","1"
"10-04-2024","79","19:30","19:45","","","97,1","","0","97,1","97,1","1"
"10-04-2024","80","19:45","20:00","","","97,3","","0","97,3","97,3","1"
"10-04-2024","81","20:00","20:15","","","69,97","","0","69,97","69,97","1"
"10-04-2024","82","20:15","20:30","","","78,33","","0","78,33","78,33","1"
"10-04-2024","83","20:30","20:45","","","81,88","","0","81,88","81,88","1"
"10-04-2024","84","20:45","21:00","","","74,53","15,98","0","15,98","15,98","-1"
"10-04-2024","85","21:00","21:15","","","","9,69","0","9,69","9,69","-1"
"10-04-2024","86","21:15","21:30","","","","36,9","0","36,9","36,9","-1"
"10-04-2024","87","21:30","21:45","","","","12,98","0","12,98","12,98","-1"
"10-04-2024","88","21:45","22:00","","","","-19,09","0","-19,09","-19,09","-1"
"10-04-2024","89","22:00","22:15","","","","-349,17","0","-349,17","-349,17","-1"
"10-04-2024","90","22:15","22:30","","","","11,98","0","11,98","11,98","-1"
"10-04-2024","91","22:30","22:45","","","","-10","0","-10","-10","-1"
"10-04-2024","92","22:45","23:00","","","","","0","52,49","52,49","0"
"10-04-2024","93","23:00","23:15","","","","32,98","0","32,98","32,98","-1"
"10-04-2024","94","23:15","23:30","","","","26,98","0","26,98","26,98","-1"
"10-04-2024","95","23:30","23:45","","","","-40","0","-40","-40","-1"
"10-04-2024","96","23:45","00:00","","","","-20,99","0","-20,99","-20,99","-1"
"11-04-2024","1","00:00","00:15","","","","-10","0","-10","-10","-1"
"11-04-2024","2","00:15","00:30","","","70,44","-40","0","70,44","-40","2"
"11-04-2024","3","00:30","00:45","","","","-40","0","-40","-40","-1"
"11-04-2024","4","00:45","01:00","","","","-40","0","-40","-40","-1"
"11-04-2024","5","01:00","01:15","","","","-10","0","-10","-10","-1"
"11-04-2024","6","01:15","01:30","","","","-6,9","0","-6,9","-6,9","-1"
"11-04-2024","7","01:30","01:45","","","","-38","0","-38","-38","-1"
"11-04-2024","8","01:45","02:00","","","","-40","0","-40","-40","-1"
"11-04-2024","9","02:00","02:15","","","","-34","0","-34","-34","-1"
"11-04-2024","10","02:15","02:30","","","","-31,4","0","-31,4","-31,4","-1"
"11-04-2024","11","02:30","02:45","","","30","-30,9","0","33,45","-30,9","2"
"11-04-2024","12","02:45","03:00","","","","-30,9","0","-30,9","-30,9","-1"
"11-04-2024","13","03:00","03:15","","","","-40","0","-40","-40","-1"
"11-04-2024","14","03:15","03:30","","","","-43,3","0","-43,3","-43,3","-1"
"11-04-2024","15","03:30","03:45","","","","-30,77","0","-30,77","-30,77","-1"
"11-04-2024","16","03:45","04:00","","","58,15","-409,9","0","58,15","-409,9","2"
"11-04-2024","17","04:00","04:15","","","68,66","-87,21","0","68,66","-87,21","2"
"11-04-2024","18","04:15","04:30","","","69,66","-516,96","0","69,66","-516,96","2"
"11-04-2024","19","04:30","04:45","","","67,14","-98,84","0","67,14","-98,84","2"
"11-04-2024","20","04:45","05:00","","","91,66","-497,43","0","91,66","-497,43","2"
"11-04-2024","21","05:00","05:15","","","91,66","-40","0","-40","-40","-1"
"11-04-2024","22","05:15","05:30","","","66,38","-40","0","66,38","66,38","1"
"11-04-2024","23","05:30","05:45","","","71,66","","0","71,66","71,66","1"
"11-04-2024","24","05:45","06:00","","","71,66","","0","71,66","71,66","1"
"11-04-2024","25","06:00","06:15","","","66,03","","0","66,03","66,03","1"
"11-04-2024","26","06:15","06:30","","","76,03","","0","76,03","76,03","1"
"11-04-2024","27","06:30","06:45","","","99,66","","0","99,66","99,66","1"
"11-04-2024","28","06:45","07:00","","","130,9","","0","130,9","130,9","1"
"11-04-2024","29","07:00","07:15","","","96,4","-95,67","0","96,4","-95,67","2"
"11-04-2024","30","07:15","07:30","","","93,52","","0","93,52","93,52","1"
"11-04-2024","31","07:30","07:45","","","80,69","","0","80,69","80,69","1"
"11-04-2024","32","07:45","08:00","","","130,9","","0","130,9","130,9","1"
"11-04-2024","33","08:00","08:15","","","96,4","","0","96,4","96,4","1"
"11-04-2024","34","08:15","08:30","","","91,65","-32,9","0","91,65","-32,9","2"
"11-04-2024","35","08:30","08:45","","","76,55","3,08","0","76,55","3,08","2"
"11-04-2024","36","08:45","09:00","","","84,45","-10","0","84,45","84,45","1"
"11-04-2024","37","09:00","09:15","","","84,55","-30","0","84,55","-30","2"
"11-04-2024","38","09:15","09:30","","","74,05","","0","74,05","74,05","1"
"11-04-2024","39","09:30","09:45","","","","5,07","0","5,07","5,07","-1"
"11-04-2024","40","09:45","10:00","","","","3,64","0","3,64","3,64","-1"
"11-04-2024","41","10:00","10:15","","","132,3","-46,8","0","132,3","-46,8","2"
"11-04-2024","42","10:15","10:30","","","97","-48","0","97","-48","2"
"11-04-2024","43","10:30","10:45","","","94,85","-10","0","-10","-10","-1"
"11-04-2024","44","10:45","11:00","","","","-10","0","-10","-10","-1"
"11-04-2024","45","11:00","11:15","","","","-10","0","-10","-10","-1"
"11-04-2024","46","11:15","11:30","","","75,19","10,19","0","75,19","75,19","1"
"11-04-2024","47","11:30","11:45","","","75,51","-10","0","-10","-10","-1"
"11-04-2024","48","11:45","12:00","","","66,75","1,28","0","1,28","1,28","-1"
"11-04-2024","49","12:00","12:15","","","85,85","","0","85,85","85,85","1"
"11-04-2024","50","12:15","12:30","","","69,51","","0","69,51","69,51","1"
"11-04-2024","51","12:30","12:45","","","","","0","58,89","58,89","0"
"11-04-2024","52","12:45","13:00","","","83,74","","0","83,74","83,74","1"
"11-04-2024","53","13:00","13:15","","","83,39","","0","83,39","83,39","1"
"11-04-2024","54","13:15","13:30","","","","","0","68,65","68,65","0"
"11-04-2024","55","13:30","13:45","","","","","0","68,65","68,65","0"
"11-04-2024","56","13:45","14:00","","","","16,89","0","16,89","16,89","-1"
"11-04-2024","57","14:00","14:15","","","","-1","0","-1","-1","-1"
"11-04-2024","58","14:15","14:30","","","90,14","-1","0","90,14","90,14","1"
"11-04-2024","59","14:30","14:45","","","92,78","","0","92,78","92,78","1"
"11-04-2024","60","14:45","15:00","","","92,78","","0","92,78","92,78","1"
"11-04-2024","61","15:00","15:15","","","76,88","","0","76,88","76,88","1"
"11-04-2024","62","15:15","15:30","","","81,88","47,52","0","81,88","47,52","2"
"11-04-2024","63","15:30","15:45","","","111,7","","0","111,7","111,7","1"
"11-04-2024","64","15:45","16:00","","","1402,1","","0","1402,1","1402,1","1"
"11-04-2024","65","16:00","16:15","","","72,51","","0","72,51","72,51","1"
"11-04-2024","66","16:15","16:30","","","111,7","-34,15","0","111,7","-34,15","2"
"11-04-2024","67","16:30","16:45","","","111,89","16,49","0","111,89","16,49","2"
"11-04-2024","68","16:45","17:00","","","91,89","21,89","0","91,89","21,89","2"
"11-04-2024","69","17:00","17:15","","","1402,1","21,89","0","1402,1","1402,1","1"
"11-04-2024","70","17:15","17:30","","","97","","0","97","97","1"
"11-04-2024","71","17:30","17:45","","","120,69","","0","120,69","120,69","1"
"11-04-2024","72","17:45","18:00","","","97","62,8","0","97","62,8","2"
"11-04-2024","73","18:00","18:15","","","111,8","62,8","0","111,8","111,8","1"
"11-04-2024","74","18:15","18:30","","","110,98","","0","110,98","110,98","1"
"11-04-2024","75","18:30","18:45","","","91,49","","0","91,49","91,49","1"
"11-04-2024","76","18:45","19:00","","","78,49","","0","78,49","78,49","1"
"11-04-2024","77","19:00","19:15","","","78,49","45,69","0","45,69","45,69","-1"
"11-04-2024","78","19:15","19:30","","","","49,69","0","49,69","49,69","-1"
"11-04-2024","79","19:30","19:45","","","","68,69","0","68,69","68,69","-1"
"11-04-2024","80","19:45","20:00","","","","","0","69,69","69,69","0"
"11-04-2024","81","20:00","20:15","","","99,3","","0","99,3","99,3","1"
"11-04-2024","82","20:15","20:30","","","97,2","","0","97,2","97,2","1"
"11-04-2024","83","20:30","20:45","","","96,49","","0","96,49","96,49","1"
"11-04-2024","84","20:45","21:00","","","96,49","33,69","0","33,69","33,69","-1"
"11-04-2024","85","21:00","21:15","","","","59,69","0","59,69","59,69","-1"
"11-04-2024","86","21:15","21:30","","","","47,69","0","47,69","47,69","-1"
"11-04-2024","87","21:30","21:45","","","","36,9","0","36,9","36,9","-1"
"11-04-2024","88","21:45","22:00","","","","36,9","0","36,9","36,9","-1"
"11-04-2024","89","22:00","22:15","","","","31,13","0","31,13","31,13","-1"
"11-04-2024","90","22:15","22:30","","","97,1","","0","97,1","97,1","1"
"11-04-2024","91","22:30","22:45","","","68,57","31,13","0","31,13","31,13","-1"
